10,1036168215,1,PADELIS,KATSAPUROS SR,1,01/16/1955,M,W,*****68***,*******,********** SR,**/**/**5*,*,*,12,2,1
10,1036186215,1,PADELIS,KATSAPUROS,1,01/16/1915,M,W,*****86***,*******,**********___,**/**/**1*,*,*,12,2,1
37,,149,ALLAN,GEORGE III,286,11/27/1991,M,B,,*****,GEORGE III,**/**/****,*,B,28,5,0
37,2000087211,147,ALLAN,MCGILL,249,11/27/1991,M,W,2000087211,*****,MCGILL,**/**/****,*,W,28,5,0
3,1995553862,6270,CHRISTOPHER,PAGE,340,05/10/1975,M,W,**********,******OPH*R,****,**/**/****,M,*,4,1,0
3,1995553862,161,CHRISTIE,PAGE,322,05/10/1975,F,W,**********,******I__*_,****,**/**/****,F,*,4,1,0
21,1036000242,1,KONSTATIN,KATSADOUROS,2,04/09/1963,M,W,1036000242,*********,***********,04/09/****,*,*,24,4,1
21,1100072655,1,KONSTATIN,KATSADOUROS,1,09/04/1963,M,W,1100072655,*********,***********,09/04/****,*,*,24,4,1
22,1067092037,1,AHTI,LENSU,1,03/30/1910,M,W,1067092037,****,*****,**/**/**10,*,*,23,4,1
22,1100148098,1,AHTI,LENSU,1,03/30/1901,M,W,1100148098,****,*****,**/**/**01,*,*,23,4,1
